FIPS,County,Year,Population,Primary County Coordinates
19155,Pottawattamie County,July 01 2015,93532,"(41.3366123, -95.5423935)"
19157,Poweshiek County,July 01 2015,18381,"(41.6864422, -92.5314684)"
19159,Ringgold County,July 01 2015,4974,"(40.7352023, -94.2439719)"
19161,Sac County,July 01 2015,9966,"(42.3862604, -95.1053946)"
19163,Scott County,July 01 2015,171724,"(41.6370978, -90.6232428)"
19165,Shelby County,July 01 2015,11794,"(41.6850926, -95.3102113)"
19167,Sioux County,July 01 2015,34687,"(43.0826174, -96.1778827)"
19169,Story County,July 01 2015,96348,"(42.0362415, -93.4650448)"
19171,Tama County,July 01 2015,17204,"(42.0798117, -92.5325425)"
19173,Taylor County,July 01 2015,6263,"(40.7374324, -94.6964148)"
19175,Union County,July 01 2015,12425,"(41.0277304, -94.2423792)"
19177,Van Buren County,July 01 2015,7297,"(40.7532294, -91.9499871)"
19179,Wapello County,July 01 2015,35433,"(41.0305845, -92.4094499)"
19181,Warren County,July 01 2015,48466,"(41.3343735, -93.5613594)"
19183,Washington County,July 01 2015,22128,"(41.335591, -91.7178676)"
19185,Wayne County,July 01 2015,6355,"(40.7394702, -93.3273639)"
19187,Webster County,July 01 2015,37015,"(42.4279662, -94.1817881)"
19189,Winnebago County,July 01 2015,10578,"(43.3775678, -93.7341955)"
19191,Winneshiek County,July 01 2015,20732,"(43.2906746, -91.8437074)"
19193,Woodbury County,July 01 2015,102455,"(42.3897169, -96.0447673)"
19195,Worth County,July 01 2015,7507,"(43.3773984, -93.2608476)"
19197,Wright County,July 01 2015,12840,"(42.7331189, -93.7351465)"
19001,Adair County,July 01 2016,7010,"(41.3307464, -94.4709413)"
19003,Adams County,July 01 2016,3716,"(41.0289839, -94.6991849)"
19005,Allamakee County,July 01 2016,13869,"(43.2842838, -91.3780923)"
19007,Appanoose County,July 01 2016,12497,"(40.7431635, -92.8686104)"
19009,Audubon County,July 01 2016,5635,"(41.6845893, -94.9058222)"
19011,Benton County,July 01 2016,25641,"(42.0801864, -92.0656912)"
19013,Black Hawk County,July 01 2016,132813,"(42.4700957, -92.3088197)"
19015,Boone County,July 01 2016,26419,"(42.0365493, -93.931671)"
19017,Bremer County,July 01 2016,24784,"(42.7745873, -92.3180548)"
19019,Buchanan County,July 01 2016,21034,"(42.4707777, -91.8378392)"
19021,Buena Vista County,July 01 2016,20268,"(42.7354936, -95.151149)"
19023,Butler County,July 01 2016,14687,"(42.7315661, -92.7901934)"
19025,Calhoun County,July 01 2016,9799,"(42.3851848, -94.6404136)"
19027,Carroll County,July 01 2016,20366,"(42.0362382, -94.8605593)"
19029,Cass County,July 01 2016,13180,"(41.3314876, -94.9278266)"
19031,Cedar County,July 01 2016,18407,"(41.7723207, -91.1324125)"
19033,Cerro Gordo County,July 01 2016,43064,"(43.0815577, -93.2608184)"
19035,Cherokee County,July 01 2016,11404,"(42.7356226, -95.6238055)"
19037,Chickasaw County,July 01 2016,12063,"(43.0600414, -92.3176637)"
19039,Clarke County,July 01 2016,9286,"(41.0290323, -93.7851579)"
19041,Clay County,July 01 2016,16325,"(43.0825804, -95.1509194)"
19043,Clayton County,July 01 2016,17647,"(42.8447493, -91.3414328)"
19045,Clinton County,July 01 2016,47236,"(41.8980358, -90.5319724)"
19047,Crawford County,July 01 2016,17036,"(42.0372125, -95.3819678)"
19049,Dallas County,July 01 2016,84185,"(41.6848862, -94.0397374)"
19051,Davis County,July 01 2016,8901,"(40.7476891, -92.4097173)"
19053,Decatur County,July 01 2016,8045,"(40.7376827, -93.7862815)"
19055,Delaware County,July 01 2016,17269,"(42.471211, -91.3673502)"
19057,Des Moines County,July 01 2016,39625,"(40.9231829, -91.1814707)"
19059,Dickinson County,July 01 2016,17104,"(43.3779848, -95.1508301)"
19061,Dubuque County,July 01 2016,96704,"(42.468832, -90.8824564)"
19063,Emmet County,July 01 2016,9558,"(43.3780225, -94.6784803)"
19065,Fayette County,July 01 2016,19986,"(42.8625919, -91.8443207)"
19067,Floyd County,July 01 2016,15835,"(43.0599208, -92.7890033)"
19069,Franklin County,July 01 2016,10200,"(42.7325458, -93.262473)"
19071,Fremont County,July 01 2016,6960,"(40.7455892, -95.6046765)"
19073,Greene County,July 01 2016,9009,"(42.0362394, -94.3968356)"
19075,Grundy County,July 01 2016,12297,"(42.4018651, -92.7914177)"
19077,Guthrie County,July 01 2016,10650,"(41.6837548, -94.501055)"
19079,Hamilton County,July 01 2016,15100,"(42.3837722, -93.7068085)"
19081,Hancock County,July 01 2016,10893,"(43.0818861, -93.7342723)"
19083,Hardin County,July 01 2016,17193,"(42.3838803, -93.2404025)"
19085,Harrison County,July 01 2016,14072,"(41.6828528, -95.8169209)"
19087,Henry County,July 01 2016,19801,"(40.9879383, -91.5445241)"
19089,Howard County,July 01 2016,9272,"(43.3567673, -92.3171989)"
19091,Humboldt County,July 01 2016,9531,"(42.7764686, -94.2071868)"
19093,Ida County,July 01 2016,6957,"(42.3868747, -95.5134962)"
19095,Iowa County,July 01 2016,16184,"(41.6863229, -92.065524)"
19097,Jackson County,July 01 2016,19390,"(42.1717426, -90.5742294)"
19099,Jasper County,July 01 2016,36661,"(41.6860394, -93.053765)"
19101,Jefferson County,July 01 2016,18172,"(41.0317596, -91.9488774)"
19103,Johnson County,July 01 2016,146633,"(41.6715511, -91.5880849)"
19105,Jones County,July 01 2016,20384,"(42.1212397, -91.1314352)"
19107,Keokuk County,July 01 2016,10177,"(41.336465, -92.1786426)"
19109,Kossuth County,July 01 2016,15133,"(43.20413, -94.2067199)"
19111,Lee County,July 01 2016,34456,"(40.6419764, -91.479264)"
19113,Linn County,July 01 2016,221900,"(42.0789478, -91.5989646)"
19115,Louisa County,July 01 2016,11188,"(41.2185073, -91.2596184)"
19117,Lucas County,July 01 2016,8556,"(41.0293738, -93.3277207)"
19119,Lyon County,July 01 2016,11788,"(43.380497, -96.2102924)"
19121,Madison County,July 01 2016,15794,"(41.3307142, -94.0155619)"
19123,Mahaska County,July 01 2016,22206,"(41.3352035, -92.6409094)"
19125,Marion County,July 01 2016,33149,"(41.3344515, -93.0994367)"
19127,Marshall County,July 01 2016,40160,"(42.0358499, -92.9987706)"
19129,Mills County,July 01 2016,15044,"(41.0334523, -95.6213267)"
19131,Mitchell County,July 01 2016,10657,"(43.3564124, -92.7890315)"
19133,Monona County,July 01 2016,8799,"(42.0516663, -95.9599235)"
19135,Monroe County,July 01 2016,7853,"(41.0297826, -92.8689877)"
19137,Montgomery County,July 01 2016,10134,"(41.03014, -95.1563758)"
19139,Muscatine County,July 01 2016,42904,"(41.4839221, -91.1127562)"
19141,O'Brien County,July 01 2016,13921,"(43.0837527, -95.6248784)"
19143,Osceola County,July 01 2016,6084,"(43.3785704, -95.6236852)"
19145,Page County,July 01 2016,15335,"(40.7391444, -95.1501747)"
19147,Palo Alto County,July 01 2016,9042,"(43.0820643, -94.6781371)"
19149,Plymouth County,July 01 2016,25205,"(42.7378346, -96.2140431)"
19151,Pocahontas County,July 01 2016,6848,"(42.7341351, -94.6787466)"
19153,Polk County,July 01 2016,474768,"(41.6855048, -93.5735335)"
19155,Pottawattamie County,July 01 2016,93508,"(41.3366123, -95.5423935)"
19157,Poweshiek County,July 01 2016,18292,"(41.6864422, -92.5314684)"
19159,Ringgold County,July 01 2016,4989,"(40.7352023, -94.2439719)"
19161,Sac County,July 01 2016,9818,"(42.3862604, -95.1053946)"
19163,Scott County,July 01 2016,172045,"(41.6370978, -90.6232428)"
19165,Shelby County,July 01 2016,11672,"(41.6850926, -95.3102113)"
19167,Sioux County,July 01 2016,34891,"(43.0826174, -96.1778827)"
19169,Story County,July 01 2016,96816,"(42.0362415, -93.4650448)"
19171,Tama County,July 01 2016,17179,"(42.0798117, -92.5325425)"
19173,Taylor County,July 01 2016,6237,"(40.7374324, -94.6964148)"
19175,Union County,July 01 2016,12390,"(41.0277304, -94.2423792)"
19177,Van Buren County,July 01 2016,7255,"(40.7532294, -91.9499871)"
19179,Wapello County,July 01 2016,35270,"(41.0305845, -92.4094499)"
19181,Warren County,July 01 2016,49343,"(41.3343735, -93.5613594)"
19183,Washington County,July 01 2016,22109,"(41.335591, -91.7178676)"
19185,Wayne County,July 01 2016,6437,"(40.7394702, -93.3273639)"
19187,Webster County,July 01 2016,36752,"(42.4279662, -94.1817881)"
19189,Winnebago County,July 01 2016,10601,"(43.3775678, -93.7341955)"
19191,Winneshiek County,July 01 2016,20409,"(43.2906746, -91.8437074)"
19193,Woodbury County,July 01 2016,102707,"(42.3897169, -96.0447673)"
19195,Worth County,July 01 2016,7475,"(43.3773984, -93.2608476)"
19197,Wright County,July 01 2016,12816,"(42.7331189, -93.7351465)"
19001,Adair County,July 01 2017,7054,"(41.3307464, -94.4709413)"
19003,Adams County,July 01 2017,3686,"(41.0289839, -94.6991849)"
19005,Allamakee County,July 01 2017,13884,"(43.2842838, -91.3780923)"
19007,Appanoose County,July 01 2017,12352,"(40.7431635, -92.8686104)"
19009,Audubon County,July 01 2017,5578,"(41.6845893, -94.9058222)"
19011,Benton County,July 01 2017,25642,"(42.0801864, -92.0656912)"
19013,Black Hawk County,July 01 2017,132648,"(42.4700957, -92.3088197)"
19015,Boone County,July 01 2017,26484,"(42.0365493, -93.931671)"
19017,Bremer County,July 01 2017,24911,"(42.7745873, -92.3180548)"
19019,Buchanan County,July 01 2017,21202,"(42.4707777, -91.8378392)"
19021,Buena Vista County,July 01 2017,20110,"(42.7354936, -95.151149)"
19023,Butler County,July 01 2017,14606,"(42.7315661, -92.7901934)"
19025,Calhoun County,July 01 2017,9746,"(42.3851848, -94.6404136)"
19027,Carroll County,July 01 2017,20320,"(42.0362382, -94.8605593)"
19029,Cass County,July 01 2017,13145,"(41.3314876, -94.9278266)"
19031,Cedar County,July 01 2017,18543,"(41.7723207, -91.1324125)"
19033,Cerro Gordo County,July 01 2017,43006,"(43.0815577, -93.2608184)"
19035,Cherokee County,July 01 2017,11316,"(42.7356226, -95.6238055)"
19037,Chickasaw County,July 01 2017,12005,"(43.0600414, -92.3176637)"
19039,Clarke County,July 01 2017,9374,"(41.0290323, -93.7851579)"
19041,Clay County,July 01 2017,16170,"(43.0825804, -95.1509194)"
19043,Clayton County,July 01 2017,17637,"(42.8447493, -91.3414328)"
19045,Clinton County,July 01 2017,47010,"(41.8980358, -90.5319724)"
19047,Crawford County,July 01 2017,17056,"(42.0372125, -95.3819678)"
19049,Dallas County,July 01 2017,87235,"(41.6848862, -94.0397374)"
19051,Davis County,July 01 2017,8966,"(40.7476891, -92.4097173)"
19053,Decatur County,July 01 2017,7950,"(40.7376827, -93.7862815)"
19055,Delaware County,July 01 2017,17153,"(42.471211, -91.3673502)"
19057,Des Moines County,July 01 2017,39417,"(40.9231829, -91.1814707)"
19059,Dickinson County,July 01 2017,17199,"(43.3779848, -95.1508301)"
19061,Dubuque County,July 01 2017,97041,"(42.468832, -90.8824564)"
19063,Emmet County,July 01 2017,9432,"(43.3780225, -94.6784803)"
19065,Fayette County,July 01 2017,19796,"(42.8625919, -91.8443207)"
19067,Floyd County,July 01 2017,15744,"(43.0599208, -92.7890033)"
19069,Franklin County,July 01 2017,10164,"(42.7325458, -93.262473)"
19071,Fremont County,July 01 2017,6948,"(40.7455892, -95.6046765)"
19073,Greene County,July 01 2017,8981,"(42.0362394, -94.3968356)"
19075,Grundy County,July 01 2017,12333,"(42.4018651, -92.7914177)"
19077,Guthrie County,July 01 2017,10670,"(41.6837548, -94.501055)"
19079,Hamilton County,July 01 2017,15115,"(42.3837722, -93.7068085)"
19081,Hancock County,July 01 2017,10771,"(43.0818861, -93.7342723)"
19083,Hardin County,July 01 2017,17048,"(42.3838803, -93.2404025)"
19085,Harrison County,July 01 2017,14136,"(41.6828528, -95.8169209)"
19087,Henry County,July 01 2017,19863,"(40.9879383, -91.5445241)"
19089,Howard County,July 01 2017,9228,"(43.3567673, -92.3171989)"
19091,Humboldt County,July 01 2017,9564,"(42.7764686, -94.2071868)"
19093,Ida County,July 01 2017,6865,"(42.3868747, -95.5134962)"
19095,Iowa County,July 01 2017,16103,"(41.6863229, -92.065524)"
19097,Jackson County,July 01 2017,19366,"(42.1717426, -90.5742294)"
19099,Jasper County,July 01 2017,36966,"(41.6860394, -93.053765)"
19101,Jefferson County,July 01 2017,18422,"(41.0317596, -91.9488774)"
19103,Johnson County,July 01 2017,149210,"(41.6715511, -91.5880849)"
19105,Jones County,July 01 2017,20536,"(42.1212397, -91.1314352)"
19107,Keokuk County,July 01 2017,10153,"(41.336465, -92.1786426)"
19109,Kossuth County,July 01 2017,14999,"(43.20413, -94.2067199)"
19111,Lee County,July 01 2017,34295,"(40.6419764, -91.479264)"
19113,Linn County,July 01 2017,224115,"(42.0789478, -91.5989646)"
19115,Louisa County,July 01 2017,11184,"(41.2185073, -91.2596184)"
19117,Lucas County,July 01 2017,8534,"(41.0293738, -93.3277207)"
19119,Lyon County,July 01 2017,11792,"(43.380497, -96.2102924)"
19121,Madison County,July 01 2017,16013,"(41.3307142, -94.0155619)"
19123,Mahaska County,July 01 2017,22235,"(41.3352035, -92.6409094)"
19125,Marion County,July 01 2017,33105,"(41.3344515, -93.0994367)"
19127,Marshall County,July 01 2017,40288,"(42.0358499, -92.9987706)"
19129,Mills County,July 01 2017,15068,"(41.0334523, -95.6213267)"
19131,Mitchell County,July 01 2017,10631,"(43.3564124, -92.7890315)"
19133,Monona County,July 01 2017,8740,"(42.0516663, -95.9599235)"
19135,Monroe County,July 01 2017,7845,"(41.0297826, -92.8689877)"
19137,Montgomery County,July 01 2017,10137,"(41.03014, -95.1563758)"
19139,Muscatine County,July 01 2017,42880,"(41.4839221, -91.1127562)"
19141,O'Brien County,July 01 2017,13801,"(43.0837527, -95.6248784)"
19143,Osceola County,July 01 2017,6045,"(43.3785704, -95.6236852)"
19145,Page County,July 01 2017,15224,"(40.7391444, -95.1501747)"
19147,Palo Alto County,July 01 2017,9092,"(43.0820643, -94.6781371)"
19149,Plymouth County,July 01 2017,25220,"(42.7378346, -96.2140431)"
19151,Pocahontas County,July 01 2017,6846,"(42.7341351, -94.6787466)"
19153,Polk County,July 01 2017,481830,"(41.6855048, -93.5735335)"
19155,Pottawattamie County,July 01 2017,93386,"(41.3366123, -95.5423935)"
19157,Poweshiek County,July 01 2017,18314,"(41.6864422, -92.5314684)"
19159,Ringgold County,July 01 2017,5034,"(40.7352023, -94.2439719)"
19161,Sac County,July 01 2017,9817,"(42.3862604, -95.1053946)"
19163,Scott County,July 01 2017,172509,"(41.6370978, -90.6232428)"
19165,Shelby County,July 01 2017,11628,"(41.6850926, -95.3102113)"
19167,Sioux County,July 01 2017,34860,"(43.0826174, -96.1778827)"
19169,Story County,July 01 2017,97502,"(42.0362415, -93.4650448)"
19171,Tama County,July 01 2017,17058,"(42.0798117, -92.5325425)"
19173,Taylor County,July 01 2017,6178,"(40.7374324, -94.6964148)"
19175,Union County,July 01 2017,12450,"(41.0277304, -94.2423792)"
19177,Van Buren County,July 01 2017,7157,"(40.7532294, -91.9499871)"
19179,Wapello County,July 01 2017,35044,"(41.0305845, -92.4094499)"
19181,Warren County,July 01 2017,50163,"(41.3343735, -93.5613594)"
19183,Washington County,July 01 2017,22281,"(41.335591, -91.7178676)"
19185,Wayne County,July 01 2017,6476,"(40.7394702, -93.3273639)"
19187,Webster County,July 01 2017,36605,"(42.4279662, -94.1817881)"
19189,Winnebago County,July 01 2017,10587,"(43.3775678, -93.7341955)"
19191,Winneshiek County,July 01 2017,20201,"(43.2906746, -91.8437074)"
19193,Woodbury County,July 01 2017,102429,"(42.3897169, -96.0447673)"
19195,Worth County,July 01 2017,7469,"(43.3773984, -93.2608476)"
19197,Wright County,July 01 2017,12784,"(42.7331189, -93.7351465)"
